unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,vehicle_type,closed_date,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,taxi_pick_up_location,facility_type,due_date,taxi_company_borough,data_source,extraction_timestamp
66778505,2025-11-09T23:54:23.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11361,33-55 BELL BOULEVARD,BELL BOULEVARD,33 ROAD,34 ROAD,33 ROAD,34 ROAD,ADDRESS,BAYSIDE,BELL BOULEVARD,Closed,11 QUEENS,4061160015,QUEENS,1046805,220146,PHONE,Unspecified,QUEENS,40.770704941975616,-73.77415862560785,"{'latitude': '40.770704941975616', 'longitude': '-73.77415862560785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:26:05.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:26:08.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773354,2025-11-09T23:54:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1306 COLLEGE AVENUE,COLLEGE AVENUE,EAST  169 STREET,EAST  170 STREET,EAST  169 STREET,EAST  170 STREET,ADDRESS,BRONX,COLLEGE AVENUE,In Progress,04 BRONX,2027830008,BRONX,1008675,243702,MOBILE,Unspecified,BRONX,40.83554725006937,-73.91173293043992,"{'latitude': '40.83554725006937', 'longitude': '-73.91173293043992', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777903,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66780022,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,SAFETY,SMOKE DETECTOR,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773158,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773051,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779034,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778009,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776934,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,GENERAL,BELL/BUZZER/INTERCOM,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778893,2025-11-09T23:53:53.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10002,245 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004260017,MANHATTAN,986161,202593,ONLINE,Unspecified,MANHATTAN,40.722747492337135,-73.99310571781817,"{'latitude': '40.722747492337135', 'longitude': '-73.99310571781817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773344,2025-11-09T23:53:35.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,455 JEFFERSON STREET,JEFFERSON STREET,SCOTT AVENUE,CYPRESS AVENUE,SCOTT AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,JEFFERSON STREET,In Progress,04 BROOKLYN,3031690017,BROOKLYN,1005944,197535,ONLINE,Unspecified,BROOKLYN,40.70883810427304,-73.92175124625676,"{'latitude': '40.70883810427304', 'longitude': '-73.92175124625676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66778163,2025-11-09T23:53:22.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11420,115-88 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD,SUTTER AVENUE,ROCKAWAY BOULEVARD,SUTTER AVENUE,ADDRESS,SOUTH OZONE PARK,LEFFERTS BOULEVARD,In Progress,10 QUEENS,4117110001,QUEENS,1034288,185119,MOBILE,Unspecified,QUEENS,40.67464422870562,-73.81960883486667,"{'latitude': '40.67464422870562', 'longitude': '-73.81960883486667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774933,2025-11-09T23:53:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,4337 GUNTHER AVENUE,GUNTHER AVENUE,PITMAN AVENUE,BARNES AVENUE,PITMAN AVENUE,BARNES AVENUE,ADDRESS,BRONX,GUNTHER AVENUE,Closed,12 BRONX,2050500061,BRONX,1025500,265942,PHONE,Unspecified,BRONX,40.89652664639396,-73.85079393862412,"{'latitude': '40.89652664639396', 'longitude': '-73.85079393862412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:32:43.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:32:47.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66779196,2025-11-09T23:53:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11234,5226 KINGS HIGHWAY,KINGS HIGHWAY,EAST   52 STREET,EAST   53 STREET,EAST   52 STREET,EAST   53 STREET,ADDRESS,BROOKLYN,KINGS HIGHWAY,In Progress,18 BROOKLYN,3079690075,BROOKLYN,1004663,171265,ONLINE,Unspecified,BROOKLYN,40.63673592747118,-73.92645127994356,"{'latitude': '40.63673592747118', 'longitude': '-73.92645127994356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774911,2025-11-09T23:53:02.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,215 EAST  102 STREET,EAST  102 STREET,PEDESTRIAN PATH,2 AVENUE,PEDESTRIAN PATH,2 AVENUE,ADDRESS,NEW YORK,EAST  102 STREET,Closed,11 MANHATTAN,1016520001,MANHATTAN,999271,226615,PHONE,Unspecified,MANHATTAN,40.788669204060774,-73.9457553341029,"{'latitude': '40.788669204060774', 'longitude': '-73.9457553341029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T00:52:28.000,The Police Department responded to the complaint and took action to fix the condition.,2025-11-10T00:52:38.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774303,2025-11-09T23:52:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11223,2259 WEST FIRST STREET,WEST FIRST STREET,VILLAGE ROAD SOUTH,AVENUE W,VILLAGE ROAD SOUTH,AVENUE W,ADDRESS,BROOKLYN,WEST    1 STREET,In Progress,15 BROOKLYN,3071510112,BROOKLYN,992107,155483,MOBILE,Unspecified,BROOKLYN,40.593437641167114,-73.97170932587133,"{'latitude': '40.593437641167114', 'longitude': '-73.97170932587133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777804,2025-11-09T23:52:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11226,415 EAST   16 STREET,EAST   16 STREET,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,EAST   16 STREET,Closed,14 BROOKLYN,3051590047,BROOKLYN,994431,172599,ONLINE,Unspecified,BROOKLYN,40.64041514286851,-73.96331549797361,"{'latitude': '40.64041514286851', 'longitude': '-73.96331549797361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:30:07.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:30:15.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776814,2025-11-09T23:52:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,32-13 54 STREET,54 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,WOODSIDE,54 STREET,Closed,01 QUEENS,4011560081,QUEENS,1010025,214297,PHONE,Unspecified,QUEENS,40.75483470825535,-73.90696716142808,"{'latitude': '40.75483470825535', 'longitude': '-73.90696716142808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:43:58.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:44:03.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773312,2025-11-09T23:52:14.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11204,2057 58 STREET,58 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,58 STREET,In Progress,12 BROOKLYN,3055007501,BROOKLYN,989756,165018,ONLINE,Unspecified,BROOKLYN,40.61961103863818,-73.98016679012959,"{'latitude': '40.61961103863818', 'longitude': '-73.98016679012959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66774744,2025-11-09T23:52:11.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11209,15 OLIVER STREET,OLIVER STREET,SHORE ROAD,MARINE AVENUE,SHORE ROAD,MARINE AVENUE,ADDRESS,BROOKLYN,OLIVER STREET,Closed,10 BROOKLYN,3060990001,BROOKLYN,973313,164929,PHONE,Unspecified,BROOKLYN,40.61936171245328,-74.03939611543234,"{'latitude': '40.61936171245328', 'longitude': '-74.03939611543234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:51:13.000,The Police Department issued a summons in response to the complaint.,2025-11-10T01:51:21.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66773352,2025-11-09T23:52:02.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,95-15 57 AVENUE,57 AVENUE,JUNCTION BOULEVARD,96 STREET,JUNCTION BOULEVARD,96 STREET,ADDRESS,CORONA,57 AVENUE,In Progress,04 QUEENS,4019030056,QUEENS,1021493,207710,ONLINE,Unspecified,QUEENS,40.736714198805146,-73.86561084618533,"{'latitude': '40.736714198805146', 'longitude': '-73.86561084618533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66776310,2025-11-09T23:51:39.000,DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Residential Building/House,10035,147 EAST 117 STREET,EAST 117 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  117 STREET,Assigned,11 MANHATTAN,1016450022,MANHATTAN,1000640,230443,MOBILE,Unspecified,MANHATTAN,40.79917359358103,-73.94080218491784,"{'latitude': '40.79917359358103', 'longitude': '-73.94080218491784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The Department of Homeless Services has sent a mobile outreach response team to the location.,2025-11-10T00:27:50.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777042,2025-11-09T23:51:28.000,HPD,Department of Housing Preservation and Development,SAFETY,FIRE ESCAPE,RESIDENTIAL BUILDING,10453,2229 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,Open,05 BRONX,2031700032,BRONX,1011372,251211,ONLINE,Unspecified,BRONX,40.85614936426443,-73.90195614688277,"{'latitude': '40.85614936426443', 'longitude': '-73.90195614688277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777900,2025-11-09T23:51:28.000,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10453,2229 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,Open,05 BRONX,2031700032,BRONX,1011372,251211,ONLINE,Unspecified,BRONX,40.85614936426443,-73.90195614688277,"{'latitude': '40.85614936426443', 'longitude': '-73.90195614688277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2025-11-09T00:00:00.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
66777777,2025-11-09T23:51:25.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,32-13 54 STREET,54 STREET,32 AVENUE,NORTHERN BOULEVARD,32 AVENUE,NORTHERN BOULEVARD,ADDRESS,WOODSIDE,54 STREET,Closed,01 QUEENS,4011560081,QUEENS,1010025,214297,MOBILE,Unspecified,QUEENS,40.75483470825535,-73.90696716142808,"{'latitude': '40.75483470825535', 'longitude': '-73.90696716142808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,2025-11-10T01:44:18.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-11-10T01:44:22.000,,,,,,,nyc_opendata_311,2025-11-12 02:39:01.699840
