listing_id,host_id,neighbourhood_id,room_type_id,date_id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
3552043,319077,4957,2,364,500,3,19,0.36,4,365
3552693,17885257,4958,2,3,180,1,0,0.0,1,0
3553361,15735446,4959,2,40,200,1,14,0.24,1,336
3553679,2879920,4960,1,889,69,60,9,0.16,2,90
3553768,17891677,4961,2,8,200,5,64,1.09,1,329
3554230,7157099,4962,2,17,140,5,7,0.15,3,14
3554285,2120259,4963,1,8,45,4,37,0.64,4,281
3554287,6504434,4964,1,3,35,7,0,0.0,1,0
3554599,3902832,4965,1,3,80,3,0,0.0,1,0
3556241,636319,4966,2,3,150,2,0,0.0,1,0
3556577,7245581,4967,2,138,70,180,7,0.12,19,308
3556615,17906693,4968,1,10,200,2,62,1.06,1,304
3559515,17920050,4969,2,733,308,2,9,0.15,1,0
3559695,17920926,4970,2,194,270,5,8,0.21,1,0
3561828,2401823,4971,2,3,150,3,0,0.0,1,0
3562245,8924899,4972,2,15,365,2,62,1.02,1,28
3563271,6911276,4973,1,216,99,1,83,1.39,1,248
3565617,17953139,4974,2,558,175,7,9,0.27,1,255
3567258,298914,4975,2,8,220,4,60,1.01,1,4
3568596,7499240,4976,1,587,80,1,3,0.05,2,314
3569374,1673750,4977,2,164,230,2,7,0.15,1,0
3574304,7438973,4978,1,309,60,30,2,0.19,1,183
3575859,1239959,4979,1,102,120,14,1,0.03,1,0
3575918,18007776,4980,1,10,45,14,8,0.81,4,31
3576160,18008945,4981,2,25,100,4,50,0.83,1,12
3578158,17891224,4982,2,3,138,4,0,0.0,1,0
3580577,18032197,4983,2,66,100,4,25,1.11,1,0
3581153,18038832,4984,2,60,230,1,29,0.49,1,0
3581652,18041691,4985,2,846,225,1,5,0.09,1,0
3582816,3771272,4986,2,40,120,2,60,1.0,1,156
3583482,3609048,4987,1,1172,99,2,8,0.17,3,365
3583605,18051675,4988,2,3,150,3,0,0.0,1,0
3583702,18018059,4989,2,15,122,1,157,2.64,1,235
3584528,11495235,4990,2,122,150,1,2,0.03,1,0
3585452,17943391,4991,2,49,140,2,292,4.95,2,186
3585974,3588028,4992,2,638,150,3,18,0.3,1,0
3586141,14898658,4993,1,249,38,30,77,1.28,11,309
3587219,8483704,4994,2,18,200,7,16,1.09,1,50
3591107,6310115,4995,1,17,50,1,12,0.31,1,0
3593491,5164854,4996,1,972,45,6,13,0.23,8,346
3593821,18105672,4997,1,1173,90,30,1,0.02,1,0
3594408,6150064,4998,1,514,85,2,2,0.04,1,0
3595503,18115202,4999,1,3,85,1,0,0.0,1,0
3595554,18108212,5000,2,61,108,2,81,1.35,1,328
3595574,18115545,5001,2,261,129,3,15,0.25,1,204
3600108,7076239,5002,2,19,275,2,180,2.99,2,290
3600496,12485770,5003,2,37,148,30,9,0.15,9,329
3600518,4367602,5004,2,3,250,31,0,0.0,1,365
3600961,18142696,5005,2,892,160,2,5,0.08,1,0
3601324,16834792,5006,2,87,130,5,150,2.48,2,309
3601743,18146661,5007,1,13,180,3,192,3.2,1,60
3601900,18147523,5008,1,160,50,1,14,0.23,1,0
3602534,18150845,5009,1,36,145,6,61,1.17,1,257
3602739,18151946,5010,1,393,94,7,17,0.28,1,0
3603134,17898189,5011,2,636,180,2,24,0.41,1,0
3603287,146825,5012,1,330,80,6,3,0.07,1,0
3603426,18156556,5013,2,28,97,3,15,0.25,1,0
3604145,11430190,5014,2,644,90,2,51,0.86,1,179
3605388,14157138,5015,2,644,70,2,56,0.94,1,1
3605493,16809056,5016,2,1174,120,3,29,0.55,1,0
3605524,17958831,5017,2,68,120,3,116,1.95,1,261
3605654,18170442,5018,2,3,165,1,0,0.0,1,0
3605896,1921498,5019,1,32,59,9,26,0.44,3,109
3608353,18183144,5020,1,15,91,3,33,0.65,1,90
3609762,18189519,5021,2,19,184,3,146,2.46,1,143
3611620,18198406,5022,1,245,45,1,13,0.26,1,0
3611813,8410380,5023,1,24,150,4,147,2.44,1,344
3613161,11976676,5024,2,1175,139,3,24,0.49,1,0
3613839,17450462,5025,1,10,65,7,45,0.92,1,290
3614113,2033003,5026,1,364,65,2,13,0.28,2,157
3614159,461269,5027,1,582,150,2,13,0.26,1,0
3614680,18212957,5028,2,275,115,2,5,0.08,1,0
3616001,4421323,5029,2,856,299,7,6,0.19,1,0
3616003,18219988,5030,2,27,80,2,103,1.7,1,0
3616173,2383619,5031,1,329,80,21,88,1.5,1,364
3616527,16669342,5032,2,3,100,1,0,0.0,1,0
3616946,18225315,5033,1,930,135,1,14,0.27,1,0
3617498,6643482,5034,1,115,80,2,122,2.07,1,227
3619399,17619450,5035,1,986,69,1,4,0.09,1,0
3623158,18212433,5036,1,473,75,30,2,0.04,8,352
3623201,14273136,5037,2,6,94,10,26,0.52,1,0
3623946,18254730,5038,2,249,192,4,6,0.14,1,8
3624205,18212433,5039,1,182,50,21,3,0.3,8,350
3624380,18212433,5040,1,1176,58,21,2,0.04,8,331
3624387,4666670,5041,2,2,120,6,25,0.42,4,346
3624653,6472334,5042,1,1177,69,2,11,0.18,2,0
3624952,2574452,5043,1,1178,50,4,2,0.03,1,0
3625075,18260128,5044,2,1146,125,3,8,0.13,1,0
3625117,18260299,5045,1,117,50,30,14,0.23,6,88
3625870,18264329,5046,1,11,85,3,47,0.81,1,299
3626302,11674837,5047,1,19,59,1,173,2.87,3,352
3626426,13347167,5048,2,307,130,30,3,0.08,29,308
3626609,3038687,5049,2,592,104,30,11,0.19,8,80
3626699,12306481,5050,2,1179,95,30,8,0.16,3,332
3627106,18212433,5051,2,79,199,5,40,0.68,8,43
3627326,5652395,5052,1,564,105,1,3,0.14,2,365
3627589,3562322,5053,1,104,34,6,81,1.35,3,92
3628190,14905237,5054,2,132,120,3,12,0.22,1,0
3628328,1279211,5055,2,39,87,6,11,0.28,1,0
3628553,3552711,5056,2,908,125,1,30,0.5,2,158
3629217,10262649,5057,2,1180,170,2,41,0.69,2,0
3629381,18287550,5058,2,515,250,7,3,0.06,1,0
3629580,18289867,5059,1,1181,55,1,3,0.05,1,0
3630304,18297103,5060,1,99,80,1,57,0.97,1,253
3630309,12306481,5061,2,22,95,30,10,0.28,3,332
3632258,3325418,5062,1,537,150,1,13,1.27,3,273
3634361,740032,5063,2,35,140,5,28,0.6,1,192
3635348,3096525,5064,2,26,150,3,117,1.96,1,242
3635624,6050632,5065,2,1009,159,3,1,0.02,1,0
3636601,7245581,5066,2,130,95,75,13,0.23,19,245
3636967,7503643,5067,2,1150,159,30,3,0.08,52,365
3637029,18343265,5068,1,409,65,4,18,0.3,1,0
3638841,17917168,5069,2,376,100,1,26,2.52,1,0
3638852,3563235,5070,1,913,85,5,12,0.2,1,0
3641819,534776,5071,2,134,175,2,25,0.43,1,2
3642278,18388112,5072,2,469,175,3,4,0.07,1,0
3642325,16916853,5073,2,992,260,7,3,0.05,2,363
3642801,2052361,5074,2,11,80,3,24,0.4,3,19
3643392,18397763,5075,1,18,69,2,56,0.95,7,66
3643673,10263308,5076,2,561,100,3,36,0.6,1,89
3644017,5909599,5077,1,39,85,1,31,0.51,2,84
3644037,14945045,5078,2,340,95,3,2,0.03,1,0
3645284,2119276,5079,2,348,160,30,15,0.25,39,333
3645866,946672,5080,1,315,49,2,6,0.1,1,0
3646059,17525930,5081,1,139,65,1,35,0.88,1,0
3646551,2119276,5082,2,459,150,30,2,0.03,39,331
3652120,1475015,5083,2,1182,115,30,3,0.06,52,342
3652230,681225,5084,1,35,113,2,36,0.74,1,365
3653996,1475015,5085,2,235,110,30,10,0.18,52,323
3654510,7920086,5086,1,1183,75,11,14,0.23,3,0
3654511,15784,5087,2,1097,250,5,2,0.04,1,0
3655007,18492106,5088,1,236,50,7,12,0.55,1,0
3655367,18495460,5089,2,418,81,30,99,1.67,3,318
3659544,12327430,5090,1,11,69,3,168,2.88,2,129
3660983,8182126,5091,1,338,125,5,1,0.03,2,0
3661168,3344830,5092,1,1184,65,5,2,0.03,1,0
3662091,18556644,5093,2,3,150,62,0,0.0,1,358
3662724,16098958,5094,2,172,175,30,2,0.06,96,281
3662795,18565670,5095,1,537,49,2,26,0.54,1,362
3662827,8200795,5096,2,40,191,3,51,0.88,1,55
3662887,14041891,5097,2,3,200,4,0,0.0,1,0
3662949,18567895,5098,2,1185,250,2,6,0.11,1,0
3663178,710916,5099,2,18,216,1,233,3.89,1,295
3663423,18570567,5100,2,3,200,3,0,0.0,1,0
3663798,18272570,5101,1,1132,119,2,43,0.72,1,0
3663984,13347167,5102,2,1186,118,30,4,0.08,29,341
3664439,6913016,5103,1,125,95,3,67,1.65,1,355
3664714,5872286,5104,2,161,110,3,34,0.57,1,12
3666653,17544112,5105,2,104,170,4,137,2.55,1,302
3666709,18594426,5106,2,172,99,3,9,0.15,1,0
3670659,16437254,5107,2,293,172,30,9,0.16,21,342
3672455,6966831,5108,1,907,75,2,3,0.06,1,0
3673938,4578923,5109,1,108,50,5,18,0.79,1,0
3674757,2702080,5110,1,72,77,2,145,2.42,1,365
3675957,2076525,5111,2,48,125,14,15,0.41,1,32
3677769,18681479,5112,1,8,75,2,111,1.89,1,348
3677995,9553177,5113,2,624,350,2,13,0.35,1,0
3678064,2120259,5114,1,4,55,4,27,0.46,4,261
3678796,18693665,5115,2,8,99,2,216,3.61,1,321
3678829,17051201,5116,2,351,545,2,6,0.12,3,227
3678990,7474069,5117,1,30,70,2,277,4.67,3,244
3683236,378737,5118,1,3,250,2,0,0.0,1,365
3683241,18726889,5119,2,395,150,4,2,0.03,1,0
3684144,2955491,5120,1,88,55,2,20,0.41,1,19
3684302,18030682,5121,2,13,100,7,46,0.87,1,0
3685433,15817252,5122,2,1187,100,5,7,0.12,1,0
3685704,2640773,5123,2,68,95,2,116,2.18,1,226
3686493,16098958,5124,2,3,175,30,0,0.0,96,312
3686972,18690148,5125,2,15,200,4,22,0.45,1,2
3687172,5771331,5126,2,782,190,1,20,0.33,1,0
3687227,4765290,5127,1,1188,65,2,3,0.06,1,0
3688168,2461535,5128,2,11,400,2,120,2.05,1,300
3688197,11371357,5129,2,351,95,1,10,0.21,1,0
3689140,2267864,5130,2,40,197,2,207,3.46,2,166
3692566,2673332,5131,2,240,395,3,20,0.34,1,9
3693901,17696653,5132,1,912,100,1,2,0.04,1,365
3694441,1010344,5133,2,209,200,3,6,0.1,1,0
3694498,18646528,5134,2,281,165,3,6,0.1,1,0
3695776,1176165,5135,2,1189,145,5,4,0.07,1,0
3696043,807340,5136,2,15,75,1,135,2.27,1,174
3696746,18138735,5137,2,50,180,3,72,1.22,1,25
3697432,18836774,5138,1,229,73,4,48,0.8,5,153
3698111,18836774,5139,1,68,87,3,61,1.01,5,132
3698241,18836774,5140,1,61,74,3,60,1.0,5,169
3698367,5465947,5141,1,1190,65,1,6,0.12,1,0
3700364,7644834,5142,2,19,199,8,48,1.06,1,37
3701708,18866837,5143,1,854,65,60,2,0.03,1,0
3701890,3146957,5144,2,776,160,7,5,0.09,1,0
3702400,10972334,5145,1,1191,175,1,6,0.1,2,0
3703037,18876264,5146,2,3,200,1,0,0.0,1,0
3703633,2119276,5147,2,985,195,30,7,0.14,39,331
3703805,6932160,5148,1,650,99,5,27,0.7,1,365
3704067,188896,5149,2,290,175,1,121,2.03,2,171
3706213,10856201,5150,2,3,190,1,0,0.0,1,0
3709013,7420906,5151,2,475,99,3,10,0.28,1,66
3710162,1788746,5152,1,160,100,2,6,0.16,1,0
3710230,18929364,5153,2,726,199,2,18,0.3,1,0
3710436,318729,5154,2,15,199,3,118,2.12,1,23
3710685,15789646,5155,2,15,100,3,70,1.21,2,319
3711039,3007815,5156,3,104,45,2,38,1.6,2,38
3715638,9784206,5157,1,4,72,1,204,3.41,1,219
3715824,13042411,5158,2,99,129,2,179,2.99,1,179
3716193,18970667,5159,2,61,100,3,168,2.81,1,317
3717689,18393872,5160,2,1192,85,7,2,0.03,1,0
3717749,5573250,5161,1,568,70,1,2,0.03,1,0
3718713,18988423,5162,2,976,100,2,5,0.09,1,0
3720404,1363910,5163,2,791,160,3,1,0.02,1,0
3721826,19011946,5164,2,1193,185,30,1,0.02,2,365
3725902,4830699,5165,2,913,162,1,9,0.23,1,0
3727816,19044620,5166,1,1194,80,1,2,0.03,1,0
3727861,19044783,5167,1,3,200,1,0,0.0,1,0
3728309,19046961,5168,1,64,45,5,8,0.31,1,247
3728837,7503643,5169,2,254,129,30,6,0.12,52,188
3731209,19067223,5170,1,1195,55,1,1,0.02,1,0
3731871,19072805,5171,1,116,68,5,12,0.26,1,14
3731965,7598755,5172,2,857,120,2,1,0.02,1,0
3735483,5064699,5173,1,413,55,2,41,1.09,2,0
3737180,19107278,5174,1,3,50,5,0,0.0,2,0
3737847,19107278,5175,1,924,50,5,2,0.03,2,0
3738529,19111611,5176,2,990,150,1,7,0.12,1,0
3738756,10675384,5177,2,1196,140,30,21,0.38,1,252
3738815,17770287,5178,2,407,136,30,9,0.17,14,220
3739126,3586725,5179,1,3,92,5,0,0.0,1,0
3739712,2523466,5180,1,49,125,3,133,2.25,1,9
3739864,14102923,5181,1,3,48,5,0,0.0,1,0
3740402,18836774,5182,1,13,82,3,56,0.94,5,138
3741405,10577253,5183,2,164,150,1,3,0.05,1,0
3741530,19131844,5184,2,544,90,8,17,0.42,1,0
3741728,19133023,5185,2,61,117,5,105,1.77,1,6
3741945,18836774,5186,1,23,71,3,55,1.03,5,156
3742373,9859391,5187,2,50,390,3,10,0.17,1,9
3743048,19143974,5188,1,137,58,3,93,2.1,1,279
3747107,9535767,5189,1,459,50,5,3,0.05,1,0
3747240,2203817,5190,2,199,150,5,10,0.17,1,0
3747392,15805343,5191,1,909,150,1,9,0.19,1,0
3747567,522065,5192,1,261,80,7,47,0.8,2,121
3749971,10094431,5193,1,15,115,1,78,1.31,1,8
3750917,19191737,5194,1,3,70,10,0,0.0,1,0
3751048,1475015,5195,2,606,95,30,10,0.22,52,336
3751919,15270760,5196,1,160,85,2,1,0.05,1,0
3752035,14961638,5197,2,34,180,3,72,1.31,1,291
3755474,9928037,5198,2,296,149,3,8,0.17,1,0
3757178,19233588,5199,2,1197,200,7,16,0.34,1,0
3757461,17465563,5200,1,6,69,2,177,2.98,1,285
3758296,19240279,5201,1,50,85,5,25,0.44,1,198
3758686,19242857,5202,2,29,117,1,82,1.39,1,280
3759009,18270150,5203,2,88,219,1,68,1.15,1,122
3760029,19250606,5204,2,18,100,2,141,2.43,1,216
3760158,10491406,5205,2,226,320,3,39,0.71,1,242
3760592,9864136,5206,1,407,95,30,54,0.91,26,335
3760824,12720552,5207,1,21,110,1,16,0.32,5,345
3762842,19272788,5208,2,528,105,24,2,0.04,1,60
3764540,3022504,5209,2,48,134,4,46,0.89,1,32
3765095,5242693,5210,1,638,45,10,9,0.26,1,90
3765357,5160726,5211,2,949,200,13,3,0.05,1,166
3766496,5086937,5212,1,8,110,2,79,1.33,1,80
3766770,17479416,5213,2,206,150,3,72,1.23,2,283
3767156,16351647,5214,2,11,149,2,234,3.9,1,255
3767267,3231109,5215,1,31,85,2,52,0.91,2,329
3767674,4951037,5216,2,1198,200,7,5,0.09,1,0
3768977,18953786,5217,2,30,170,3,116,1.96,2,355
3769052,3086826,5218,1,1151,40,3,59,1.0,1,343
3769257,19315796,5219,1,3,70,1,0,0.0,1,0
3771656,19331457,5220,1,15,95,1,389,6.51,2,254
3771845,7665324,5221,1,11,95,1,64,1.12,2,266
3772256,15765273,5222,1,726,350,1,9,0.2,1,0
3775259,19356930,5223,2,51,165,3,173,2.97,1,297
3775379,2274845,5224,2,108,120,2,21,0.51,1,13
3775978,19359650,5225,1,1197,130,3,10,0.38,1,0
3779230,23193,5226,1,31,40,1,8,0.16,4,335
3779262,19382874,5227,2,53,130,3,135,2.27,2,206
3780113,5785240,5228,2,13,120,3,80,1.37,1,245
3780206,6739436,5229,2,1199,90,1,40,0.68,1,0
3780715,18880856,5230,1,26,120,2,82,1.6,1,328
3780951,16065171,5231,3,60,115,1,16,0.27,1,365
3782283,7196556,5232,2,791,150,2,1,0.02,1,0
3782441,5003239,5233,1,185,170,1,20,0.4,1,364
3782925,3363799,5234,2,11,124,5,85,1.45,1,238
3783016,3716641,5235,2,1200,104,30,16,0.28,8,101
3783021,3716641,5236,2,19,99,30,14,0.24,8,135
3783639,10193030,5237,1,3,85,3,0,0.0,2,88
3785438,16437254,5238,2,42,158,30,5,0.1,21,278
3787867,15047361,5239,2,3,400,3,0,0.0,1,0
3789265,5680409,5240,3,3,100,2,0,0.0,1,363
3789758,18609156,5241,2,1073,115,1,2,0.03,1,0
3790118,17292935,5242,1,34,55,1,276,4.63,2,19
3790746,1317384,5243,1,6,72,3,154,2.72,2,153
3791244,2119276,5244,2,684,170,30,12,0.22,39,252
3791325,3028267,5245,2,32,150,7,15,0.27,1,280
3791554,5810195,5246,1,40,39,1,13,1.18,2,233
3792246,7508547,5247,1,6,49,2,77,1.53,1,1
3793161,3250450,5248,1,85,39,30,9,0.16,18,318
3793246,2331719,5249,2,25,200,3,78,1.33,1,336
3793542,700913,5250,2,1146,185,30,12,0.2,1,0
3793874,19106718,5251,2,14,200,4,17,0.29,1,35
3797183,2538522,5252,1,916,110,3,1,0.02,1,0
3798874,19510462,5253,2,1201,275,3,4,0.07,1,0
3798941,6642777,5254,1,26,105,1,372,6.23,2,59
3799598,7558452,5255,2,11,260,1,299,5.04,2,232
3800332,3245596,5256,2,1202,175,25,4,0.07,1,0
3800547,7453027,5257,2,8,90,3,96,1.66,1,295
3800549,810266,5258,2,999,125,21,1,0.02,1,0
3801407,10162529,5259,2,1203,239,3,11,0.45,2,355
3801701,12090062,5260,2,674,195,2,31,0.52,1,10
3802218,19533769,5261,1,216,53,1,321,5.46,1,44
3802538,16677444,5262,1,108,99,1,147,2.84,1,4
3802966,19539944,5263,1,3,52,7,0,0.0,1,0
3804690,19550968,5264,2,1204,130,60,4,0.07,1,13
3808093,19569660,5265,2,1195,325,30,9,0.16,1,0
3808119,19569725,5266,2,6,135,2,252,4.37,1,35
3808230,7848968,5267,1,48,85,2,206,3.5,2,3
3808323,265278,5268,1,26,68,3,164,2.85,1,87
3808358,19569282,5269,1,1205,45,14,1,0.02,1,0
3808620,1475015,5270,2,226,87,30,6,0.11,52,365
3811186,19524858,5271,1,786,89,1,52,1.44,1,188
3811639,10603767,5272,2,6,150,3,203,3.42,1,308
3811757,3997854,5273,2,1025,124,30,10,0.17,1,0
3812133,1529179,5274,2,3,169,7,0,0.0,1,0
3812222,19597910,5275,1,38,125,2,128,2.17,3,332
3812554,19597910,5276,1,108,145,2,75,1.27,3,358
3816424,23633,5277,1,3,75,1,0,0.0,2,0
3816499,23633,5278,1,287,75,2,2,0.04,2,0
3817216,1475015,5279,2,52,87,30,7,0.12,52,340
3817304,6615826,5280,1,8,50,5,6,1.41,1,54
3817666,2119276,5281,2,55,150,30,11,0.2,39,313
3818187,19633755,5282,1,1206,95,30,2,0.04,1,365
3818279,2119276,5283,2,748,200,30,7,0.14,39,188
3818298,3856533,5284,2,133,120,1,23,0.45,1,0
3819407,9784802,5285,2,60,325,3,70,1.19,1,71
3819656,19644902,5286,2,609,165,2,2,0.04,1,0
3819703,16098958,5287,2,827,140,30,4,0.09,96,342
3819946,20169857,5288,1,56,33,1,52,0.87,2,255
3821676,14908547,5289,2,359,169,4,7,0.14,1,0
3822172,19663195,5290,2,3,75,24,0,0.0,1,27
3825437,7018154,5291,2,164,190,5,5,0.08,1,0
3826037,3250450,5292,1,267,39,30,9,0.19,18,237
3826226,15733420,5293,2,8,165,4,138,2.66,2,322
3826908,19691070,5294,1,51,79,1,39,0.83,1,297
3827311,19693124,5295,2,216,125,1,10,0.17,1,297
3827442,1484799,5296,2,315,349,4,10,0.17,1,0
3829039,4702135,5297,1,3,130,1,0,0.0,1,0
3829261,19708200,5298,1,339,40,3,41,0.7,3,278
3829609,4928083,5299,2,656,76,5,14,0.28,1,0
3831962,2236848,5300,2,3,50,24,0,0.0,1,0
3832444,19239110,5301,1,213,45,30,25,0.53,1,197
3832774,18982191,5302,2,516,80,3,2,0.06,1,0
3832863,18094896,5303,2,42,265,4,21,0.36,1,334
3832932,15192022,5304,3,1207,65,2,7,0.12,1,0
3833538,2141246,5305,2,852,90,3,2,0.05,1,0
3835052,3284613,5306,1,153,115,25,70,1.27,1,31
3835334,539204,5307,2,3,145,15,0,0.0,1,0
3835633,19708200,5308,1,11,45,3,23,0.39,3,327
3835681,3339701,5309,1,86,50,1,164,2.78,4,308
3835740,18397763,5310,1,13,72,2,36,0.61,7,71
3835757,3339701,5311,1,26,50,1,207,3.48,4,311
3835766,18397763,5312,1,60,57,2,43,0.72,7,58
3836180,19758346,5313,2,1208,225,3,5,0.08,1,0
3836189,9314076,5314,1,3,80,1,0,0.0,1,0
3836199,19758179,5315,2,39,120,3,102,1.73,1,300
3838056,4091348,5316,2,3,450,4,0,0.0,1,0
3838375,177233,5317,2,51,249,2,80,1.35,1,58
3838388,19772879,5318,2,3,100,1,0,0.0,1,0
3838416,107340,5319,2,841,225,4,3,0.05,1,0
3839364,9332835,5320,2,4,95,14,3,0.13,1,0
3840000,19783353,5321,2,821,90,4,17,0.29,1,4
3840127,1459837,5322,2,1209,101,10,16,0.29,1,0
3840286,1482208,5323,2,96,246,2,25,0.54,2,0
3840324,10366196,5324,2,859,120,5,18,0.32,1,188
3840541,19785817,5325,2,30,150,3,68,1.35,1,88
3841033,9708374,5326,2,396,119,1,1,0.02,1,0
3841048,18286622,5327,2,1101,150,1,8,0.13,1,0
3841113,2222500,5328,1,593,80,5,18,0.3,2,118
3842694,1277222,5329,2,1210,189,2,13,0.27,1,0
3847733,12971995,5330,1,575,90,3,39,0.67,1,0
3848324,11495251,5331,2,1211,200,5,1,0.02,1,0
3848431,19839188,5332,2,724,120,25,6,0.11,1,225
3849226,5369757,5333,1,278,149,1,55,0.94,1,354
3849347,1475015,5334,2,1015,130,30,2,0.04,52,365
3850254,5175407,5335,1,1212,35,10,20,0.34,1,0
3850493,19349568,5336,2,51,139,3,108,1.83,1,353
3850967,3424306,5337,2,1188,100,2,11,0.24,1,0
3851498,19860559,5338,1,44,65,30,12,0.21,1,336
3851623,1582736,5339,2,134,200,5,7,0.18,1,0
3851719,4940167,5340,2,1213,99,4,26,0.49,1,0
3851911,14902860,5341,2,99,115,2,59,1.02,5,337
3852261,19866189,5342,1,15,149,1,91,1.53,5,358
3852988,12615927,5343,2,35,135,3,15,0.32,1,10
3857180,3861404,5344,1,834,150,5,11,0.23,2,0
3857863,19902271,5345,1,8,105,3,104,1.79,1,288
3858105,5174082,5346,2,1078,75,8,1,0.02,1,0
3858822,7782769,5347,2,920,175,3,45,1.05,1,0
3860464,1812825,5348,2,835,135,3,8,0.14,1,0
3860762,1908606,5349,1,3,72,5,0,0.0,1,88
3860899,12749383,5350,1,3,60,1,0,0.0,1,0
3861713,13644183,5351,1,1214,97,5,3,0.06,1,0
3861943,14733148,5352,2,710,860,4,39,0.67,1,365
3864528,19800918,5353,1,3,200,1,0,0.0,1,0
3866538,19961114,5354,2,49,98,3,233,3.97,1,33
3866843,1475015,5355,2,592,87,30,5,0.1,52,365
3866888,17770287,5356,2,364,150,30,13,0.23,14,331
3867293,18260299,5357,1,1021,50,4,3,0.06,6,79
3867705,16098958,5358,2,341,185,30,2,0.13,96,310
3868100,47459,5359,2,249,225,2,16,0.28,1,0
3868344,14902860,5360,2,78,151,5,51,0.87,5,318
3869398,2718526,5361,2,48,75,1,42,0.72,1,10
3869762,8180517,5362,2,3,110,1,0,0.0,1,0
3869779,4089400,5363,2,86,150,2,254,4.33,1,294
3870158,19986984,5364,2,34,145,4,17,0.29,1,0
3870294,736815,5365,2,10,250,4,28,0.49,1,4
3870793,19993822,5366,1,636,170,1,4,0.07,1,90
3874702,16765013,5367,2,72,145,5,53,0.9,1,14
3874870,4564600,5368,2,1215,200,6,19,0.32,1,0
3875294,20022909,5369,1,890,50,1,5,0.09,1,0
3876850,20033436,5370,1,928,250,1,6,0.1,1,365
3880588,4084075,5371,2,98,229,2,21,0.36,1,0
3881808,18051112,5372,2,1216,129,2,12,0.2,1,0
3882103,16098958,5373,2,3,250,30,0,0.0,96,281
3882466,16098958,5374,2,96,168,30,4,0.16,96,283
3882682,194994,5375,1,644,80,4,27,0.46,1,196
3883020,12556197,5376,2,40,104,5,45,0.77,2,159
3884105,20084270,5377,2,153,100,2,7,0.12,1,0
3884893,16715941,5378,1,87,95,1,297,5.03,2,127
3885177,4680747,5379,1,108,95,2,2,0.06,1,267
3887138,176285,5380,2,1217,200,7,2,0.03,1,0
3887381,8179499,5381,2,3,180,5,0,0.0,1,0
3888469,8834412,5382,1,50,100,3,2,0.22,2,207
3888752,20116872,5383,2,40,195,1,401,6.76,1,178
3889997,3150902,5384,2,1114,299,5,1,0.06,1,0
3890417,18260299,5385,1,50,45,30,7,0.74,6,92
3891031,20133610,5386,1,1218,139,365,13,0.23,1,365
3891370,20136355,5387,2,1219,200,4,3,0.05,1,0
3892700,46969,5388,2,40,70,2,242,4.09,1,256
3895289,20156576,5389,1,1009,50,7,1,0.02,1,0
3895455,157795,5390,1,920,42,4,4,0.11,2,0
3895930,20166817,5391,2,52,116,28,45,0.76,1,35
3896579,20171951,5392,2,1220,200,4,1,0.02,1,0
3896701,20172814,5393,1,32,129,4,32,0.56,1,365
3897387,20177472,5394,1,40,125,2,117,1.99,1,270
3897601,18572906,5395,1,745,55,3,4,0.07,1,0
3898329,20177186,5396,2,354,200,2,6,0.1,1,0
3902156,5072123,5397,2,413,165,29,7,0.27,2,159
3902791,6426063,5398,2,1177,199,5,5,0.08,1,0
3903173,18481203,5399,2,1129,150,3,15,0.26,1,0
3903284,9990930,5400,1,3,95,1,0,0.0,1,0
3904135,2316267,5401,1,66,90,1,10,0.17,1,365
3905849,3097631,5402,2,15,120,10,51,0.86,1,64
3907413,20169857,5403,1,99,40,1,73,1.23,2,190
3907603,14890430,5404,1,15,75,3,174,2.96,1,311
3908094,5879951,5405,1,925,68,5,5,0.11,1,0
3908257,20243795,5406,1,125,75,2,99,1.67,3,365
3911451,10352213,5407,2,1221,45,2,7,0.12,2,0
3911453,20260083,5408,3,1222,45,1,6,0.21,1,0
3911632,12348871,5409,1,18,65,1,74,1.26,2,21
3912794,102525,5410,1,108,75,3,14,0.24,2,347
3913541,4934489,5411,1,1200,84,2,5,0.09,3,0
3913635,18834080,5412,2,1223,130,2,101,1.71,1,0
3914400,960861,5413,1,1115,50,30,12,0.2,1,0
3914773,2045335,5414,1,17,150,3,50,0.85,1,365
3914962,20278196,5415,1,629,95,2,7,0.13,3,365
3915042,9081271,5416,2,1224,300,1,2,0.03,1,0
3915796,1475015,5417,2,730,113,30,8,0.13,52,258
3916312,20286123,5418,2,72,145,1,23,0.39,1,219
3917007,4718049,5419,2,3,150,3,0,0.0,1,0
3920562,16715941,5420,1,61,90,1,295,4.99,2,155
3922417,7245581,5421,2,292,95,30,15,0.27,19,204
3923128,13347167,5422,2,528,118,30,3,0.1,29,282
3923538,20324827,5423,2,506,75,5,2,0.03,1,0
3924092,13135873,5424,2,261,225,7,26,0.68,1,85
3924325,20278196,5425,1,834,81,2,4,0.08,3,364
3924397,20329737,5426,2,1225,190,2,4,0.08,1,0
3924506,452781,5427,1,484,75,1,3,0.05,1,0
3924619,1216362,5428,1,1226,59,2,12,0.2,4,189
3924820,1632428,5429,1,944,99,1,75,1.31,2,361
3925426,2224374,5430,2,3,270,7,0,0.0,1,0
3928241,14549202,5431,2,3,140,70,0,0.0,1,83
3928525,16101222,5432,2,70,275,3,9,0.19,1,0
3928833,1331180,5433,2,3,1000,2,0,0.0,1,0
3929669,622694,5434,2,943,120,28,12,0.22,1,0
