listing_id,listing_name
13724932,1-bedroom on Franklin Ave
13725194,"Bright and spacious room in Bushwick, Brooklyn"
13725208,Private room in Manhattan's Lower East Side
13725947,"Large bedroom, with sunny deck  backyard."
13725995,Full 1-Bedroom in a Picturesque Brownstone
13726217,"Private Rm in Williamsburg, thermarest"
13726629,CLEAN COMFORTABLE ROOM 7 MIN FR JFK
13726934,East Village Manhattan NYC Sofas!
13727297,Beautiful 2 bedroom apartment in the West Village
13727995,Large Bedroom in Bushwick
13728033,Large Studio in quite Midtown East
13728204,Apartment NYC
13728712,Charming brick brownstone (2nd floor)
13729180,"Prime Village NOHO, renovated designed2BR~W/D unit"
13729876,Bright Williamsburg Oversized Loft-like Space!
13729934,Sunny One Bedroom Brownstone Apt by Central Park
13730254,East Village Sunny Studio
13730284,Modern E. Village 2BR/2BA - Private Back yard!
13730290,"Private suite, near Central Park & Columbia U."
13730495,"Carroll Gardens, Private Garden Apartment (1BD)"
13731019,Huge Room in Penthouse Apartment (Upper West Side)
13731797,Beautiful Sugar Hill Brownstone apartment
13731898,Artist's House 3 blocks from L Train
13732047,5 Star East-African Safari Experience + Concierge
13732215,Beautiful place
13733036,2 bedroom apartment in heart of Chinatown!
13733309,Upper West Side apartment with balcony
13733733,Private Room in RENOVATED Brooklyn Apartment
13733766,Nice room w private bathroom in Bedstuy/Bushwick
13733926,Complete apartment/room at  100th
13734035,One Br East Village Apt Close to All Things Good!
13734814,Clean Lines Rule: Modern and Spacious and Orange
13739108,Luxury 1 bedroom apt. Downtown Brooklyn/Dumbo
13740409,Perfect Home for US Open Stay
13740419,Silvertowers - Sky Collection Studio Loft 59th Fl
13740704,"Cozy,budget friendly, cable inc, private entrance!"
13740793,Beautiful Elevator Bldg near Columbia University
13741194,Williamsburg Oasis
13742783,Spacious Top Floor 2 BR Unit with Balcony
13743350,cozy two bedroom apt by central park
13743786,City Views Close to SI Ferry
13744371,An Architect's Room in Brooklyn
13744765,Large family loft in the best Chelsea location
13744807,Cooper Square Top-Floor Duplex with Terrace
13745149,1 Bedroom Williamsburg Apartment
13745575,2 Bedroom Apartment / Prime Williamsburg Location
13745644,Luxury Apartment with a Spectacular Skyline View
13745898,Your own sunny apartment
13746257,Prime North Williamsburg Luxury Studio
13746962,Private room in a 2 Bedroom apartment - Chelsea
13747861,Sunny Bed Stuy Haven
13748546,Bright & Light Chelsea One Bedroom
13748851,Perfect Studio Facing Quiet Garden - East VIllage
13749286,Cozy apartment 1 block from Washington Square Park
13749474,The Brooklyn RedStone
13750084,Spacious room in heart of Williamsburg
13750448,Gloriously Sunny Brooklyn Pad!
13750770,Two Bed Apt w/ Private Patio in Prime EastVillage
13750812,Private room w/ 2 Beds
13751603,Private room close to the center of Williamburg
13751992,Spacious and charming living room in Brooklyn ;)
13752222,"Chelsea -Cozy, quiet, and charming  bedroom"
13752439,Your Home away from Home!
13752672,Cheap! Couch to crash - Upper East Side (Safe&Fun)
13752815,"Bright, Spacious Home Near Beach & Subway"
13752982,Two Bedroom on the Upper East Side
13753375,2 Bedroom apartment in Prime Williamsburg!
13754002,Charming Upper East Side 1BR
13754150,Elegant Stu Suite in  Midtown East  -21
13757434,"PRIVATE LARGE STUDIO FOR YOU, PLUS!"
13757845,Centrally Located One Bedroom Apt
13760233,"Charming Bedroom, Incredible Location"
13760302,Private Micro Room 3
13761271,Flushing Private Room W/ bathroom W/2 Quee Bed/1FL
13761654,Great room in a spacious apartment DT Manhattan
13761856,Modern bright spacious duplex apartment
13762046,Private Micro Room  1
13762234,Lovely 1BR on the Upper East Side
13762667,"EAST VILLAGE, Tompkins Park, Private Rm + Bathroom"
13763369,Bedroom available  with closet space
13763512,Classic Exposed Brick Apartment in East Village
13763917,Marabou
13764238,SPACE & LIGHT 3 Blocks from Union Square
13764772,1br in Beautiful 2br-Prime location (LIC/Astoria)
13764984,Suburban Living in Brooklyn
13765146,Private Room One Block North of Central Park
13765644,1 bedroom steps from Barclay center and 11 trains
13765918,Eclectic Artist's Apartment in PRIME East Village
13765949,Cute sunny Upper East Side Studio
13766130,Sunny room in Williamsburg with view of Manhattan
13766690,Shady Listing - Authentic NY'r
13767238,"2 bedroom w/ private back yard, laundry in unit!"
13767337,Huge sunlit 1 bedroom next tosubway
13767853,Sunny 1 bdrm w private outdoor deck in Greenpoint!
13768719,Cosy flat West Village
13769006,Spacious Bright Private Room in Bedstuy!
13769222,Cozy room in artsy Bushwick home
13769300,Spacious Serene Room Located in Prime E. Flatbush
13769545,Comfy bed in Cozy Home - GRAND ARMY PLAZA
13769969,Private bedroom with great views
13770179,Cozy Private masterRoom 2 Blocks from Central Park
13770490,Flushing Spacious Room w/ 2 Queen Beds (1FL)
13770587,Carroll Gardens 1 Bedroom Studio Apartment
13770680,Flushing Deluxe Room w/ 2 Bed (1FL)
13770759,Cozy Room w/ Queen Bed (1FL)
13770780,Super sunny and spacious! Privacy!
13770856,Comfortable Room w/ 1 Full Bed (1FL)
13770959,Beautiful 2 BR Garden Dplx in BK (w/ opt nursery)
13770996,Sunny spacious apartment in Heart of NYC
13771435,Friendly Upper West Side Apartment
13771529,"Beautiful, Clean, Private & Chic furnished Apt."
13771885,Sweet room in Brooklyn
13771957,Cozy and clean room in 2 bedrooms apartment
13772304,Room in 2BR in Morningside Heights
13772589,Beachside Antique Themed Room
13777303,Chelsea  Modern 1 BR. Apartment
13778127,Studio with own back yard and new kitchen
13778951,Iconic BK spot steps from mass transit.
13779358,Home away from home. Contemporary!
13780126,Studio apartment 10minute to JFK 20m to Manhattan
13780748,"Downtown Brooklyn, Luxury-One bed Apartment"
13780778,Upper West Side
13781978,Beautiful Room in Modern Duplex
13782517,Cozy Room in the lovely neighborhood of Bed Stuy
13782533,Very private/cute/spacious room
13782654,Large master bedroom one block from Prospect Park
13783769,"Private Studio Apt+Bath, Luxury King, Kitchenette"
13784458,Amazing 1BD in Harlem
13785383,Cute and Cozy 1 BDR In West Harlem
13785938,Cozy One Bedroom Near Fort Tryon Park
13787558,"Dramatic Duplex, Hosted, Huge>Slp.14, Subway 50 Yd"
13788013,Beautiful & Bright One bedroom in Manhattan UES
13788132,"Sunny, cozy room in Brooklyn."
13794590,Comfy Queen Bed in Harlem
13794689,Spacious NYC apt by CENTRAL PARK!
13794822,Cozy room in 2BR apartment - Greenpoint
13795455,Beautiful  Apartment in Quiet Neighborhood L Train
13795744,"Bright Private Room on L/M in Bushwick, Queen-size"
13795756,"Lovely S.Slope 3BR in 4BR 1300 sf dplx,deck&birds!"
13796187,Cozy room in UWS
13798188,Private bedroom for the weekend
13798719,Cool apartment in Williamsburg
13799109,Blake's residents
13799217,"Beautiful 1br, in heart of city"
13800652,Room on a quiet tree-lined block of Manhattan
13801296,FORT GREENE- Private room in spacious apartment.
13801326,Beautiful book-filled room + garden in Bed Stuy
13802195,"Comfy, Peaceful and Private studio basement!"
13802334,Bright chic room in Clinton hill
13802521,"Very Clean, Comfortable Room Available"
13802699,"Dottie's Place, Room #2...Just for You!"
13803517,"Large, cozy 'n sweet"
13805038,MODERN WILLIAMSBURG DUPLEX NEAR ALL THE ACTION
13808262,Nicely furnished room in a spacious apartment
13810048,Brooklyn - Bushwick - NYC
13811008,Gorgeous Astoria 1 Br
13811490,Spacious 1BR apartment in elevator building
13811866,Cozy 1BR in Murray Hill
13811933,Private  furnished 1BR in a 4BR on Upper West Side
13812310,"Beautiful, Bright and Modern Space w/ a Fresh Feel"
13812808,The trendiest block in Bedford Stuyvesant Brooklyn
13813731,Private Room in Charming Bedstuy
13814049,Subway accessible apartment in Brooklyn!
13814227,"Quiet light-filled apt, subway near"
13814281,Twin size bed 2 blocks away L&M train to Manhattan
13815162,Private room w/1Queen Bed (Lower level)
13815548,"West 86th Street, Charming UWS One Bd Serviced Apt"
13816362,Cozy Modern Private Bedroom Hell's Kitchen
13816385,Bk'S Finest feels Cozy Room Near Trains&bus
13820083,Beautiful Cozy Garden Apt- Historic Clinton Hill
13820755,Modern NYC Studio Apartment Near Central Park!
13821190,"Private room in Astoria, NY"
13821806,Charming 1BR in Williamsburg - perfectly located
13822434,Private Room in Hamilton Heights
13822852,Beautiful two bedroom apartment in Astoria queens!
13823636,room
13824020,Park Slope Cluehouse
13824091,"Empty 3 bedroom apartment in Bushwick, Brooklyn"
13824675,Cozy 1 BR Apt in Brownstone Brooklyn
13827959,Private Studio Apartment in Heart of Brooklyn!!
13828701,California King of Elevated Castle
13828922,Cozy room in Upper West Side luxury apartment
13829549,Oct in Brooklyn One Bedroom Apartment
13829927,"Cozy bedroom, convenient, Woodside, 7 train"
13830415,Beautiful 2 bedroom apartment in West Harlem NYC
13830463,Maria and Yiannis East Village studio
13837891,"Spotless, Classy, Quiet Morningside Hts. Apartment"
13838042,Modern Uptown NYC Getaway
13839238,Sunny room in modern building located in Bedstuy
13840253,Private elevator contemporary minimalist Brooklyn
13840935,Spacious room in historic part of Manhattan
13841200,Stunning Brooklyn Townhouse
13841569,The Parachute Loft Bedrm 2
13841625,Large Bedroom Brooklyn
13842069,LEGO Garden 1BR Apt +Patio near JFK & LGA Airports
13842204,"Private Bedroom in Upper Manhattan/ Harlem, NYC!"
13843270,New Upper East Side Studio
13843286,Charming WV 1BR on Historic Street
13843681,Convienent Entire Upper Manhattan Apartment
13844921,Top location 1BR 5mins to Manhattan
13845597,1 Bedroom in williamsburg
13846934,Apartment near Central Park
13847244,44 floor apt in luxury building near Central Park
13847278,Spacious and Comfy one large bedroom in Upper East
13848005,Harlem Vibrant Garden Apartment
13848199,Bright Room In Spacious Bright Apartment
13854483,"Cute 1 br, steps to train, BUSHWICK"
13855164,Spacious 2br Fort Greene apartment with yard!
13855981,"Gorgeous, spacious and naturally lit 3BR!"
13856320,Spacious One Bedroom Steps From Prospect Park
13856793,Private room in the WV 3rd floor
13856810,Cute Studio in the heart of East Village
13857003,Newly Furnished West Village Studio
13857291,Beautiful Room/20 min downtown NYC
13857312,Renovated East Village 1BR
13857521,Quaint Garden Apartment/ Historic Hamilton Heights
13858187,Large Two Story Loft in the Heart of West Village
13859134,Near Manhattan & ForestHStadium studio w/ pvt bath
13859196,Cozy Room In the Heart of Astoria
13859473,Spacious Bushwick Room w/ Private Entrance & Bath
13859707,Large Bedroom for $750 Monthly
13859896,Private Entrance Basement Studio
13862377,Sunny and cozy Stuy Heights 1BR
13862929,Spacious 1 BD in Williamsburg next to L train
13862932,1 bedroom for rent in quiet apartment (2bedrooms)
13863230,Completely Renovated Prewar Apartment in HOT Area
13864221,"Live, Love, Stay in the Bronx!"
13864224,Spacious Artist's Loft/Apartment
13864551,Comfy Room in Amazing East Village Apt
13864653,Spacious & Quiet Bedroom w/ Private Bathroom
13864705,Your home away from home...
13864889,Vintage Artist Loft-Studio on Upper West Side
13865089,Convenient Gem in Midtown East
13865843,Summer Weekend in the City
13866112,Sanctuary steps from the heart of downtown
13866269,Light filled private bedroom in Bed Stuy's best.
13867104,Light-Filled Williamsburg Loft
13867110,"Comfort First, in Williamsburg"
13868137,FEMALE ONLY
13873028,Penthouse in Midtown Manhattan
13876073,Huge Room in Doorman Building
13876681,Cozy Room Times Square + ALL Museums Free Pass
13876809,Sunrise Loft Room in Luxurious Brooklyn Condo
13877683,"Perfect Private Garden Apartment, 2 blox to subway"
13878195,Beautiful Harlem Doorman Bldg. One Bedroom Apt.
13879280,Secret Alley Carriage House
13879391,Spaceous Bushwick Two Floor Apartment
13879611,"West 86th Street, Charming UWS One Bd Svcd Apt-A"
13879965,Private Micro Room 2
13880183,Tribeca Light filled/ Views Apt
13880280,Cozy living room sofa bed near Columbia University
13880509,THE crashpad for your Brooklyn adventure!
13880697,"★ Master Bdrm | HBO, Netflix + Stocked Mini Fridge"
13880742,Center of the Action
13880972,Wonderful private room fun apt in Hells Kitchen!
13881020,Courtyard facing private room in Sugar Hill
13881135,****THE SUITE LIFE DUPLEX****
13881317,Deluxe Furnished Spacious Studio Apartment
13881521,Modern Furnished Studio in Luxury Doorman Building
13881622,Comfy Williamsburg townhouse 950sf w gorgeous yard
13881787,Williamsburg large and sunny private room
13881920,Prime west village! design 1BR~Best Value
13882394,VIP Duplex Townhouse with Private Garden!!!
13882858,Serene and Spacious Sunnyside Retreat
13882864,Pre-War 1 BR with Scenic Manhattan Views
13883020,Amazing view in an artist's living 2bed/2bath apt
13883029,Sunny Room in Williamsburg!  $1200/Month
13883249,West Village - Location Location Location!
13883303,Sunny Bushwick room on Jefferson st
13883393,One Bedroom Apartment- Only 15 min to Time Square!
13883481,1 Bdrm in Spacious Apartment with Amenities
13884253,Private Sunny Bedroom in a Modern 2 Bedroom Co-op
13884628,"Luxury Room (rm3), 5 mins from Columbia"
13884778,"Luxury Room (rm2), 5 mins from Columbia"
13885247,"Cozy, Convenient 1 Bed Apartment!!! UWS Manhattan"
13885829,LUXE STUDIO SUITE - Midtown East - 22
13885982,The Bushwick Museum
13886618,"Cozy, quiet 1 bdrm centrally located"
13889399,Great 3 Bedroom Apt  Near Manhatthen
13891181,Spacious Sunny Bedroom near JMZ Subways
13891302,Gorgeous 2 Bedroom New York City Apartment!
13891485,Hanover Square Lux Downtown 1 Bd(C) Serviced Apt
13891670,"Cozy room, easy trip to Manhattan & North Brooklyn"
13892036,Private bedroom B in Heart of LES
13893264,Prospect Lefferts Terrific Townhouse
13893494,Idyllic Two Bedroom Apt in the heart of Chelsea
13893853,"Spacious Apt in Brand New Bldg, Private Yard!"
13893861,Light-filled full Apt near Cloisters and Parks
13894254,87th ST ** ALL NEW ** Central PARK
13894339,Luxury 1 bedroom apt. -stunning Manhattan views
13894813,"Lg Times Square, cathedral windows"
13895156,in the heart of williamsburg
13895437,Bushwick Basement Large Room with Half Bath
13896200,HUGE New Industrial Williamsburg Apartment
13898236,2 Floor Condo in Williamsburg with Pvt Terrace
13899190,East Village One Bedroom
13899934,Light-filled apt offering private bedroom & bath
13900417,LUXURY HUGE 2BR DUPLEX NEAR TRAIN - PATIO OASIS!!
13900695,Private Room in Fun Neighborhood
13900712,Homey 1BR close to US Open
13900901,Cozy comfortable room near JFK&LGA#3
13901170,Comfy 1 Bedroom in commercial East Flatbush
13902088,Peaceful and Spacious Master Bedroom
13902591,Cozy and Cool East Williamsburg 1 BR in 2 BR
13902725,There's a reason this room has a 5-star rating.
13903497,"Stunning, Unique, w/ Private Workspace"
13905833,1 BDR PRIME HELLS KITCHEN LOCATION
13906636,Bedstuy Brownstone Gem
13907229,Beautiful Beach Home
13907872,Amazing One Bedroom apartment with private patio
13910111,Beautiful room on Brownstone in Bushwick
13910919,Room
13911123,1 bedroom in 3 bedroom/2bath Bushwick Apt.
13911206,Bright apartment across from Riverside Park
13911729,Peaceful Retreat with Garden in Brooklyn Heights
13911835,Peaceful Private Space in Astoria
13912267,⚜ Sun-Filled 1BR in Upper East Side ⚜
13912712,SUNNY & QUIET STUDIO NEAR CENTRAL PARK UPPER EAST
13912725,Master bedroom with a California king size bed
13912926,Whole apartment in Forest Hills
13913803,Bedroom in Clinton Hill
13914201,❤️Gorgeous Townhouse Apt - 2 blocks from subway
13914226,Classic brownstone drenched with light
13914237,Apt in Heart of NYC with AC !
13914512,Small Cozy comfortable room nearJFK#5
13914735,Beautiful bedroom / in Beach home
13914961,Cozy Bushwick Brooklyn Room -20 mins to Manhattan!
13915004,"Sunlit, spacious NY apartment"
13915699,Good Deal! Large Clean and Stylish 1Bedroom!
13916105,Cozy room in the best neighborhood in town
13917029,Private Room in a Great Brooklyn Loft
13919213,Spacious Harlem Garden Apartment
13920551,Vida Local
13920697,Brownstone apt in Bklyn w/ gorgeous natural light
13920801,Beautiful 2 bedroom private suite
13921462,Sunny and spacious apartment in Brooklyn
13921768,"Convenient,Clean,Roomy Apt in WaHi"
