neighbourhood_group,neighbourhood,latitude,longitude,neighbourhood_id
Brooklyn,Bushwick,40.70228,-73.92824,4951
Brooklyn,Bedford-Stuyvesant,40.68537,-73.95693,4952
Brooklyn,Williamsburg,40.71474,-73.95662,4953
Manhattan,Harlem,40.81813,-73.9398,4954
Manhattan,Harlem,40.8214,-73.95675,4955
Brooklyn,South Slope,40.66308,-73.98309,4956
Brooklyn,Clinton Hill,40.68761,-73.96096,4957
Manhattan,Midtown,40.75503,-73.96711,4958
Brooklyn,Williamsburg,40.71707,-73.94708,4959
Manhattan,Upper East Side,40.76189,-73.96298,4960
Manhattan,West Village,40.73496,-74.00005,4961
Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95972,4962
Brooklyn,Crown Heights,40.66518,-73.95109,4963
Brooklyn,Sunset Park,40.64993,-74.00191,4964
Brooklyn,Greenpoint,40.7322,-73.95882,4965
Brooklyn,South Slope,40.66252,-73.98433,4966
Manhattan,Washington Heights,40.83365,-73.94059,4967
Manhattan,Hell's Kitchen,40.76553,-73.9953,4968
Manhattan,Midtown,40.76524,-73.98018,4969
Manhattan,Nolita,40.71987,-73.9947,4970
Brooklyn,Clinton Hill,40.68695,-73.9631,4971
Manhattan,East Village,40.72832,-73.9852,4972
Brooklyn,Clinton Hill,40.6818,-73.96238,4973
Manhattan,Lower East Side,40.7211,-73.98397,4974
Manhattan,Gramercy,40.73711,-73.98985,4975
Manhattan,Washington Heights,40.8362,-73.94033,4976
Brooklyn,Park Slope,40.66617,-73.97593,4977
Manhattan,Harlem,40.81464,-73.95351,4978
Manhattan,Greenwich Village,40.72802,-73.99644,4979
Brooklyn,Prospect-Lefferts Gardens,40.65698,-73.95761,4980
Manhattan,East Harlem,40.79805,-73.94533,4981
Manhattan,Harlem,40.80612,-73.95678,4982
Brooklyn,Sunset Park,40.66273,-73.99111,4983
Manhattan,Chelsea,40.74767,-73.99393,4984
Manhattan,Harlem,40.80411,-73.95624,4985
Brooklyn,Bedford-Stuyvesant,40.68652,-73.95031,4986
Brooklyn,Crown Heights,40.67089,-73.93323,4987
Manhattan,Washington Heights,40.85153,-73.93815,4988
Brooklyn,Bushwick,40.68258,-73.90472,4989
Brooklyn,Bushwick,40.70204,-73.92109,4990
Manhattan,Harlem,40.809,-73.94263,4991
Manhattan,Lower East Side,40.72158,-73.98998,4992
Brooklyn,Windsor Terrace,40.65015,-73.97945,4993
Manhattan,West Village,40.73002,-74.00653,4994
Brooklyn,Prospect-Lefferts Gardens,40.65598,-73.95512,4995
Manhattan,Harlem,40.82071,-73.93813,4996
Brooklyn,Williamsburg,40.71659,-73.9458,4997
Queens,Astoria,40.76972,-73.9206,4998
Manhattan,East Village,40.7296,-73.99054,4999
Queens,St. Albans,40.69283,-73.75828,5000
Brooklyn,Prospect Heights,40.6751,-73.96558,5001
Brooklyn,Fort Greene,40.68744,-73.9747,5002
Manhattan,Midtown,40.74596,-73.98411,5003
Manhattan,Gramercy,40.73389,-73.98724,5004
Manhattan,East Village,40.72974,-73.98372,5005
Brooklyn,Crown Heights,40.66529,-73.9557,5006
Brooklyn,Park Slope,40.66884,-73.97575,5007
Manhattan,Washington Heights,40.84943,-73.93146,5008
Manhattan,Washington Heights,40.83473,-73.93982,5009
Manhattan,Chinatown,40.71445,-73.99287,5010
Manhattan,Upper East Side,40.77487,-73.949,5011
Manhattan,Nolita,40.72061,-73.99472,5012
Brooklyn,Bedford-Stuyvesant,40.68274,-73.91856,5013
Brooklyn,Bedford-Stuyvesant,40.69576,-73.94082,5014
Brooklyn,Brownsville,40.66748,-73.92554,5015
Queens,Astoria,40.75997,-73.90926,5016
Manhattan,Kips Bay,40.74173,-73.97906,5017
Manhattan,Financial District,40.7055,-74.00866,5018
Manhattan,Washington Heights,40.84464,-73.9355,5019
Brooklyn,Flatbush,40.64802,-73.97095,5020
Queens,Bay Terrace,40.77995,-73.78506,5021
Brooklyn,Bedford-Stuyvesant,40.692,-73.93852,5022
Manhattan,Gramercy,40.73755,-73.98595,5023
Manhattan,Harlem,40.80465,-73.95365,5024
Manhattan,Harlem,40.82544,-73.9402,5025
Manhattan,East Village,40.72966,-73.98515,5026
Brooklyn,Prospect Heights,40.67426,-73.96586,5027
Queens,Astoria,40.7638,-73.91622,5028
Manhattan,Financial District,40.70883,-74.01266,5029
Brooklyn,Flatbush,40.63981,-73.95712,5030
Brooklyn,Carroll Gardens,40.68184,-73.99308,5031
Brooklyn,Clinton Hill,40.69741,-73.96942,5032
Manhattan,Chelsea,40.74016,-74.00049,5033
Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.96046,5034
Brooklyn,Flatbush,40.63631,-73.95313,5035
Manhattan,East Harlem,40.7946,-73.94105,5036
Brooklyn,Park Slope,40.66981,-73.98462,5037
Brooklyn,South Slope,40.66748,-73.98971,5038
Manhattan,East Harlem,40.79319,-73.94209,5039
Manhattan,East Harlem,40.7942,-73.94136,5040
Queens,Long Island City,40.76481,-73.93163,5041
Brooklyn,Williamsburg,40.71286,-73.96244,5042
Queens,Jackson Heights,40.75193,-73.89085,5043
Manhattan,Harlem,40.82279,-73.94947,5044
Brooklyn,Bushwick,40.69217,-73.90768,5045
Brooklyn,Sunset Park,40.64894,-74.00621,5046
Queens,Ridgewood,40.70554,-73.90729,5047
Manhattan,Upper East Side,40.77274,-73.95732,5048
Manhattan,Lower East Side,40.71749,-73.99016,5049
Queens,Sunnyside,40.74365,-73.91632,5050
Manhattan,Hell's Kitchen,40.76385,-73.9905,5051
Bronx,Concourse,40.81954,-73.92715,5052
Brooklyn,Bedford-Stuyvesant,40.68599,-73.95182,5053
Brooklyn,Flatbush,40.64372,-73.95969,5054
Bronx,Concourse Village,40.82603,-73.92312,5055
Queens,Queens Village,40.7229,-73.7462,5056
Brooklyn,Bushwick,40.68779,-73.90521,5057
Manhattan,Upper East Side,40.77242,-73.96212,5058
Manhattan,East Harlem,40.79032,-73.94523,5059
Queens,Sunnyside,40.74269,-73.91518,5060
Queens,Sunnyside,40.74493,-73.91528,5061
Manhattan,Morningside Heights,40.80309,-73.96367,5062
Brooklyn,Windsor Terrace,40.65413,-73.97684,5063
Brooklyn,Bedford-Stuyvesant,40.67927,-73.93208,5064
Manhattan,Lower East Side,40.72138,-73.98371,5065
Manhattan,Chelsea,40.74994,-73.99612,5066
Brooklyn,Greenpoint,40.72705,-73.94033,5067
Brooklyn,Bushwick,40.69942,-73.91209,5068
Brooklyn,Sunset Park,40.65046,-74.00402,5069
Manhattan,East Village,40.72135,-73.98,5070
Brooklyn,Prospect Heights,40.6786,-73.96694,5071
Brooklyn,Carroll Gardens,40.68235,-73.99806,5072
Brooklyn,Sheepshead Bay,40.58363,-73.93553,5073
Brooklyn,Prospect-Lefferts Gardens,40.6553,-73.95816,5074
Brooklyn,Bedford-Stuyvesant,40.68635,-73.93246,5075
Brooklyn,Bedford-Stuyvesant,40.68949,-73.92784,5076
Queens,Ditmars Steinway,40.77591,-73.9145,5077
Brooklyn,Bay Ridge,40.63777,-74.02497,5078
Manhattan,Upper East Side,40.76043,-73.95992,5079
Brooklyn,Kensington,40.63402,-73.97556,5080
Brooklyn,Williamsburg,40.71566,-73.941,5081
Manhattan,Gramercy,40.73568,-73.98062,5082
Manhattan,Hell's Kitchen,40.76073,-73.99215,5083
Queens,Rockaway Beach,40.5903,-73.8143,5084
Manhattan,Hell's Kitchen,40.76882,-73.98699,5085
Manhattan,East Harlem,40.78698,-73.944,5086
Manhattan,Midtown,40.7509,-73.96963,5087
Bronx,Wakefield,40.88855,-73.85127,5088
Brooklyn,Crown Heights,40.6737,-73.95335,5089
Manhattan,Hell's Kitchen,40.76625,-73.99387,5090
Brooklyn,Greenpoint,40.71952,-73.94844,5091
Brooklyn,Williamsburg,40.71202,-73.96665,5092
Manhattan,East Village,40.73312,-73.99097,5093
Manhattan,Upper East Side,40.77448,-73.96102,5094
Brooklyn,Midwood,40.62401,-73.95775,5095
Manhattan,Nolita,40.72168,-73.99544,5096
Manhattan,Flatiron District,40.7411,-73.98455,5097
Manhattan,Hell's Kitchen,40.76522,-73.99486,5098
Brooklyn,Crown Heights,40.67541,-73.94408,5099
Brooklyn,Bedford-Stuyvesant,40.68412,-73.95039,5100
Brooklyn,Williamsburg,40.70917,-73.94918,5101
Manhattan,Upper East Side,40.77222,-73.95604,5102
Manhattan,Midtown,40.74911,-73.98202,5103
Brooklyn,Greenpoint,40.73526,-73.95375,5104
Brooklyn,Bay Ridge,40.62356,-74.024,5105
Manhattan,Upper East Side,40.7729,-73.95276,5106
Brooklyn,Bedford-Stuyvesant,40.68337,-73.95819,5107
Queens,Sunnyside,40.74532,-73.91974,5108
Brooklyn,Bedford-Stuyvesant,40.69437,-73.95841,5109
Brooklyn,Bedford-Stuyvesant,40.6916,-73.94714,5110
Brooklyn,Navy Yard,40.69839,-73.97666,5111
Queens,Sunnyside,40.74189,-73.92375,5112
Manhattan,Harlem,40.80677,-73.94977,5113
Brooklyn,Crown Heights,40.66709,-73.9514,5114
Brooklyn,Bedford-Stuyvesant,40.68138,-73.95018,5115
Brooklyn,Park Slope,40.67164,-73.97761,5116
Manhattan,Washington Heights,40.84686,-73.94181,5117
Brooklyn,Bedford-Stuyvesant,40.68908,-73.92893,5118
Brooklyn,Bushwick,40.68781,-73.91377,5119
Brooklyn,Bushwick,40.69753,-73.93619,5120
Brooklyn,Crown Heights,40.67472,-73.94737,5121
Brooklyn,Clinton Hill,40.69494,-73.96888,5122
Brooklyn,Bedford-Stuyvesant,40.68822,-73.94357,5123
Manhattan,Gramercy,40.73632,-73.98475,5124
Manhattan,Upper West Side,40.77905,-73.97939,5125
Manhattan,Greenwich Village,40.72858,-73.99951,5126
Brooklyn,Bedford-Stuyvesant,40.68769,-73.95333,5127
Brooklyn,Fort Greene,40.68927,-73.96957,5128
Brooklyn,Kensington,40.64644,-73.9756,5129
Manhattan,West Village,40.73419,-74.00213,5130
Brooklyn,Kensington,40.64295,-73.97632,5131
Brooklyn,Bedford-Stuyvesant,40.69134,-73.94468,5132
Brooklyn,Bedford-Stuyvesant,40.68592,-73.95502,5133
Brooklyn,Williamsburg,40.71385,-73.94156,5134
Brooklyn,Carroll Gardens,40.68431,-73.99782,5135
Brooklyn,Brownsville,40.66827,-73.92509,5136
Manhattan,Gramercy,40.73343,-73.98634,5137
Manhattan,Upper East Side,40.77542,-73.95437,5138
Manhattan,Upper East Side,40.77579,-73.9557,5139
Manhattan,Upper East Side,40.77688,-73.95616,5140
Brooklyn,Prospect Heights,40.67948,-73.97219,5141
Manhattan,Greenwich Village,40.7284,-73.99812,5142
Brooklyn,Park Slope,40.67916,-73.97454,5143
Manhattan,Upper West Side,40.77918,-73.9874,5144
Brooklyn,Bushwick,40.69825,-73.92788,5145
Manhattan,Upper West Side,40.77817,-73.97844,5146
Manhattan,East Village,40.73268,-73.98689,5147
Brooklyn,Crown Heights,40.66935,-73.9485,5148
Brooklyn,Clinton Hill,40.69034,-73.96675,5149
Manhattan,Hell's Kitchen,40.76027,-73.99081,5150
Brooklyn,Bedford-Stuyvesant,40.68473,-73.95697,5151
Manhattan,Nolita,40.7216,-73.99558,5152
Brooklyn,Prospect-Lefferts Gardens,40.66271,-73.95392,5153
Brooklyn,Bedford-Stuyvesant,40.67862,-73.94687,5154
Queens,Sunnyside,40.74502,-73.9169,5155
Queens,Astoria,40.76977,-73.91596,5156
Manhattan,East Harlem,40.79508,-73.94895,5157
Manhattan,East Village,40.72669,-73.98419,5158
Brooklyn,Bedford-Stuyvesant,40.68205,-73.94239,5159
Brooklyn,Bedford-Stuyvesant,40.69141,-73.95886,5160
Brooklyn,Kensington,40.6413,-73.98233,5161
Brooklyn,Williamsburg,40.70536,-73.94229,5162
Brooklyn,Williamsburg,40.70914,-73.95236,5163
Manhattan,Upper East Side,40.77883,-73.95498,5164
Brooklyn,Gowanus,40.6779,-73.98421,5165
Queens,Forest Hills,40.73538,-73.853,5166
Manhattan,Harlem,40.80257,-73.9548,5167
Brooklyn,Bedford-Stuyvesant,40.68905,-73.92685,5168
Brooklyn,Greenpoint,40.72533,-73.94204,5169
Brooklyn,Williamsburg,40.71795,-73.95804,5170
Brooklyn,Bushwick,40.69865,-73.92972,5171
Brooklyn,Williamsburg,40.71985,-73.94422,5172
Brooklyn,Bedford-Stuyvesant,40.68732,-73.94058,5173
Brooklyn,Bushwick,40.70033,-73.91197,5174
Brooklyn,Bushwick,40.7001,-73.91204,5175
Brooklyn,Navy Yard,40.69817,-73.9654,5176
Brooklyn,Williamsburg,40.72037,-73.9596,5177
Manhattan,Midtown,40.75068,-73.98177,5178
Manhattan,Nolita,40.72339,-73.99477,5179
Manhattan,Hell's Kitchen,40.76215,-73.99036,5180
Brooklyn,Flatbush,40.65136,-73.95974,5181
Manhattan,Upper East Side,40.77693,-73.95632,5182
Manhattan,Harlem,40.81217,-73.95303,5183
Brooklyn,Bedford-Stuyvesant,40.68237,-73.94811,5184
Brooklyn,Bedford-Stuyvesant,40.68667,-73.93897,5185
Manhattan,Upper East Side,40.77707,-73.95652,5186
Manhattan,Chelsea,40.74944,-73.99631,5187
Staten Island,St. George,40.64408,-74.07834,5188
Queens,Woodside,40.74626,-73.9009,5189
Brooklyn,Park Slope,40.67256,-73.97212,5190
Brooklyn,Williamsburg,40.71858,-73.95711,5191
Manhattan,East Harlem,40.79416,-73.93984,5192
Brooklyn,Williamsburg,40.71623,-73.96415,5193
Brooklyn,Windsor Terrace,40.65084,-73.97334,5194
Manhattan,Upper East Side,40.77175,-73.95742,5195
Brooklyn,Bedford-Stuyvesant,40.69411,-73.93987,5196
Brooklyn,Bedford-Stuyvesant,40.68772,-73.95484,5197
Manhattan,Murray Hill,40.74735,-73.97671,5198
Manhattan,Tribeca,40.71726,-74.01134,5199
Manhattan,Gramercy,40.73601,-73.98205,5200
Manhattan,Morningside Heights,40.80645,-73.95804,5201
Brooklyn,Crown Heights,40.67472,-73.93,5202
Manhattan,West Village,40.73243,-74.00052,5203
Queens,Astoria,40.75508,-73.91673,5204
Brooklyn,Prospect Heights,40.67609,-73.96459,5205
Manhattan,Kips Bay,40.74213,-73.9801,5206
Brooklyn,Bushwick,40.70322,-73.92913,5207
Manhattan,Harlem,40.80581,-73.95374,5208
Brooklyn,Williamsburg,40.7151,-73.95422,5209
Brooklyn,Flatbush,40.65441,-73.96257,5210
Manhattan,Kips Bay,40.73967,-73.98041,5211
Manhattan,Hell's Kitchen,40.76559,-73.99221,5212
Manhattan,East Harlem,40.80592,-73.93653,5213
Brooklyn,Bushwick,40.6825,-73.90818,5214
Manhattan,Morningside Heights,40.81065,-73.96312,5215
Brooklyn,Bedford-Stuyvesant,40.68818,-73.959,5216
Queens,Astoria,40.76403,-73.92162,5217
Bronx,Mount Hope,40.84611,-73.91036,5218
Manhattan,Midtown,40.75911,-73.96299,5219
Manhattan,Upper East Side,40.77632,-73.95458,5220
Manhattan,Lower East Side,40.72144,-73.99356,5221
Manhattan,Midtown,40.76514,-73.98058,5222
Brooklyn,Bedford-Stuyvesant,40.6872,-73.93805,5223
Brooklyn,Prospect Heights,40.67262,-73.96542,5224
Manhattan,Midtown,40.74596,-73.98678,5225
Brooklyn,Bedford-Stuyvesant,40.68826,-73.9385,5226
Brooklyn,Bedford-Stuyvesant,40.6825,-73.92519,5227
Manhattan,Harlem,40.80919,-73.94815,5228
Brooklyn,Bushwick,40.70716,-73.92171,5229
Brooklyn,Bedford-Stuyvesant,40.68358,-73.94838,5230
Manhattan,Harlem,40.81022,-73.94266,5231
Manhattan,Chelsea,40.73986,-74.00035,5232
Manhattan,Greenwich Village,40.7311,-74.00014,5233
Brooklyn,Williamsburg,40.70967,-73.94945,5234
Manhattan,Upper West Side,40.79253,-73.97378,5235
Manhattan,Upper West Side,40.79203,-73.97299,5236
Manhattan,Harlem,40.82217,-73.94149,5237
Brooklyn,Fort Greene,40.68961,-73.97781,5238
Manhattan,Lower East Side,40.72046,-73.99237,5239
Manhattan,Washington Heights,40.85672,-73.9302,5240
Brooklyn,Greenpoint,40.72793,-73.95011,5241
Bronx,Mott Haven,40.8105,-73.92507,5242
Manhattan,Harlem,40.82621,-73.94596,5243
Manhattan,West Village,40.73254,-74.00698,5244
Brooklyn,Clinton Hill,40.69352,-73.96556,5245
Manhattan,Inwood,40.85988,-73.92709,5246
Queens,Ridgewood,40.7012,-73.90008,5247
Queens,Woodside,40.75338,-73.90618,5248
Manhattan,East Village,40.72695,-73.98617,5249
Brooklyn,Williamsburg,40.71601,-73.95359,5250
Manhattan,West Village,40.73223,-74.00355,5251
Brooklyn,Boerum Hill,40.68558,-73.9815,5252
Brooklyn,Park Slope,40.68098,-73.97925,5253
Brooklyn,Williamsburg,40.71231,-73.95313,5254
Manhattan,East Village,40.72328,-73.98926,5255
Brooklyn,Williamsburg,40.71283,-73.96714,5256
Brooklyn,Canarsie,40.64287,-73.90228,5257
Brooklyn,Williamsburg,40.71694,-73.96017,5258
Queens,St. Albans,40.7012,-73.75041,5259
Manhattan,Chelsea,40.73996,-73.99919,5260
Bronx,Mott Haven,40.80772,-73.91791,5261
Manhattan,Hell's Kitchen,40.75882,-73.99168,5262
Manhattan,Inwood,40.86711,-73.92742,5263
Manhattan,Battery Park City,40.71019,-74.01705,5264
Manhattan,Battery Park City,40.71031,-74.01557,5265
Brooklyn,Bedford-Stuyvesant,40.68419,-73.92217,5266
Brooklyn,Prospect Heights,40.67548,-73.96802,5267
Manhattan,Harlem,40.80384,-73.94692,5268
Queens,Astoria,40.76315,-73.92709,5269
Manhattan,Hell's Kitchen,40.76867,-73.98541,5270
Brooklyn,Prospect-Lefferts Gardens,40.66082,-73.95419,5271
Brooklyn,Bushwick,40.70784,-73.92224,5272
Manhattan,Flatiron District,40.73923,-73.98589,5273
Manhattan,Upper West Side,40.77885,-73.98178,5274
Queens,Forest Hills,40.72356,-73.83982,5275
Queens,Forest Hills,40.727,-73.83924,5276
Brooklyn,Bushwick,40.70248,-73.93225,5277
Brooklyn,Bushwick,40.70315,-73.93124,5278
Manhattan,Murray Hill,40.74915,-73.97196,5279
Queens,Sunnyside,40.74219,-73.92585,5280
Manhattan,Hell's Kitchen,40.7662,-73.98612,5281
Manhattan,Upper West Side,40.79744,-73.97098,5282
Manhattan,Murray Hill,40.74445,-73.97181,5283
Manhattan,Harlem,40.80293,-73.95586,5284
Manhattan,Upper West Side,40.77627,-73.98081,5285
Manhattan,Greenwich Village,40.72774,-74.00004,5286
Manhattan,Upper West Side,40.79082,-73.97452,5287
Brooklyn,Bedford-Stuyvesant,40.69634,-73.9441,5288
Manhattan,Lower East Side,40.71962,-73.98434,5289
Brooklyn,Williamsburg,40.71863,-73.94416,5290
Manhattan,Gramercy,40.73293,-73.9836,5291
Queens,Astoria,40.76577,-73.91471,5292
Brooklyn,Bedford-Stuyvesant,40.68252,-73.94443,5293
Queens,Long Island City,40.74622,-73.94277,5294
Manhattan,Harlem,40.82654,-73.9462,5295
Manhattan,West Village,40.73016,-74.00259,5296
Brooklyn,Williamsburg,40.71328,-73.95787,5297
Brooklyn,Canarsie,40.63881,-73.91751,5298
Brooklyn,Crown Heights,40.67767,-73.95162,5299
Brooklyn,Flatbush,40.64699,-73.96307,5300
Brooklyn,Bushwick,40.70098,-73.93959,5301
Brooklyn,Bedford-Stuyvesant,40.68655,-73.93797,5302
Manhattan,West Village,40.72912,-74.00298,5303
Brooklyn,Sunset Park,40.64752,-74.0059,5304
Brooklyn,Bedford-Stuyvesant,40.68127,-73.94865,5305
Manhattan,Greenwich Village,40.72917,-73.99974,5306
Manhattan,Upper West Side,40.79998,-73.96404,5307
Brooklyn,Canarsie,40.63888,-73.91729,5308
Queens,Ditmars Steinway,40.77478,-73.91913,5309
Brooklyn,Bedford-Stuyvesant,40.68769,-73.93074,5310
Queens,Ditmars Steinway,40.77376,-73.91855,5311
Brooklyn,Bedford-Stuyvesant,40.68565,-73.93249,5312
Manhattan,West Village,40.73648,-74.00173,5313
Brooklyn,Bedford-Stuyvesant,40.69291,-73.95142,5314
Queens,East Elmhurst,40.76287,-73.88367,5315
Brooklyn,Williamsburg,40.71241,-73.9653,5316
Manhattan,Upper West Side,40.79903,-73.96451,5317
Manhattan,Washington Heights,40.83818,-73.94303,5318
Brooklyn,Prospect-Lefferts Gardens,40.65806,-73.95815,5319
Bronx,Fieldston,40.89022,-73.9039,5320
Brooklyn,Williamsburg,40.70955,-73.95085,5321
Brooklyn,Bedford-Stuyvesant,40.68056,-73.9151,5322
Brooklyn,Williamsburg,40.71159,-73.94043,5323
Brooklyn,Williamsburg,40.70859,-73.94639,5324
Brooklyn,Downtown Brooklyn,40.69054,-73.99039,5325
Brooklyn,Bay Ridge,40.63592,-74.02704,5326
Manhattan,Lower East Side,40.72174,-73.98501,5327
Manhattan,Upper East Side,40.77993,-73.94939,5328
Brooklyn,Sheepshead Bay,40.58581,-73.9383,5329
Brooklyn,Bedford-Stuyvesant,40.68082,-73.93599,5330
Manhattan,West Village,40.73123,-74.00428,5331
Manhattan,Harlem,40.82019,-73.95448,5332
Manhattan,SoHo,40.72569,-74.00331,5333
Manhattan,Upper East Side,40.76236,-73.96642,5334
Brooklyn,Bushwick,40.6998,-73.93265,5335
Brooklyn,Flatlands,40.6225,-73.92578,5336
Brooklyn,Crown Heights,40.6692,-73.94739,5337
Manhattan,Upper West Side,40.78802,-73.97509,5338
Manhattan,Greenwich Village,40.7338,-73.99498,5339
Manhattan,Gramercy,40.73608,-73.9857,5340
Brooklyn,Bedford-Stuyvesant,40.6847,-73.94523,5341
Queens,Arverne,40.58835,-73.79565,5342
Brooklyn,Sunset Park,40.65957,-73.99253,5343
Brooklyn,Prospect-Lefferts Gardens,40.65575,-73.9609,5344
Manhattan,Washington Heights,40.83602,-73.94294,5345
Brooklyn,Columbia St,40.68404,-74.004,5346
Manhattan,West Village,40.73824,-74.00027,5347
Brooklyn,Bedford-Stuyvesant,40.68695,-73.92947,5348
Brooklyn,Bedford-Stuyvesant,40.68989,-73.95428,5349
Brooklyn,Williamsburg,40.70684,-73.94227,5350
Brooklyn,Greenpoint,40.72241,-73.94179,5351
Manhattan,Hell's Kitchen,40.76052,-73.99115,5352
Manhattan,Hell's Kitchen,40.76053,-73.99002,5353
Manhattan,Upper West Side,40.78789,-73.97427,5354
Manhattan,Upper West Side,40.76908,-73.98483,5355
Manhattan,Midtown,40.7495,-73.98313,5356
Brooklyn,Bushwick,40.69349,-73.90726,5357
Manhattan,Upper West Side,40.7937,-73.9659,5358
Manhattan,Lower East Side,40.72168,-73.98876,5359
Brooklyn,Bedford-Stuyvesant,40.68374,-73.942,5360
Brooklyn,Greenpoint,40.73385,-73.95418,5361
Manhattan,Upper East Side,40.78124,-73.95227,5362
Brooklyn,Bushwick,40.70818,-73.92256,5363
Manhattan,East Village,40.73263,-73.98728,5364
Manhattan,East Village,40.72471,-73.98673,5365
Queens,Elmhurst,40.74122,-73.88641,5366
Brooklyn,Clinton Hill,40.68423,-73.96242,5367
Manhattan,East Village,40.72915,-73.98501,5368
Brooklyn,Crown Heights,40.6749,-73.95166,5369
Manhattan,Upper West Side,40.79254,-73.97531,5370
Manhattan,Murray Hill,40.74712,-73.97434,5371
Manhattan,East Harlem,40.78697,-73.94999,5372
Manhattan,Hell's Kitchen,40.76665,-73.9866,5373
Manhattan,Upper West Side,40.79563,-73.9664,5374
Manhattan,Harlem,40.81419,-73.94717,5375
Brooklyn,Crown Heights,40.66856,-73.95619,5376
Brooklyn,Prospect-Lefferts Gardens,40.66021,-73.96001,5377
Manhattan,East Harlem,40.79887,-73.94178,5378
Queens,Flushing,40.75664,-73.79975,5379
Brooklyn,Prospect Heights,40.6742,-73.96639,5380
Manhattan,East Village,40.73177,-73.98598,5381
Bronx,Longwood,40.81321,-73.90259,5382
Manhattan,Upper West Side,40.77571,-73.97757,5383
Manhattan,Chelsea,40.74057,-73.99977,5384
Brooklyn,Bushwick,40.69439,-73.90715,5385
Manhattan,Financial District,40.7094,-74.00278,5386
Manhattan,Nolita,40.72241,-73.99592,5387
Staten Island,Clifton,40.6205,-74.07451,5388
Brooklyn,Greenpoint,40.72829,-73.95354,5389
Brooklyn,Crown Heights,40.67658,-73.94683,5390
Brooklyn,Greenpoint,40.71959,-73.94795,5391
Manhattan,Chelsea,40.73957,-74.00027,5392
Manhattan,East Village,40.72859,-73.97915,5393
Brooklyn,Park Slope,40.67927,-73.97434,5394
Brooklyn,Park Slope,40.67053,-73.98558,5395
Manhattan,Financial District,40.70943,-74.01405,5396
Brooklyn,Fort Greene,40.69098,-73.97989,5397
Manhattan,West Village,40.73377,-74.0057,5398
Manhattan,Greenwich Village,40.73374,-73.9976,5399
Brooklyn,Williamsburg,40.71751,-73.95895,5400
Brooklyn,Williamsburg,40.7083,-73.94846,5401
Manhattan,Gramercy,40.7364,-73.98436,5402
Brooklyn,Bedford-Stuyvesant,40.69458,-73.94314,5403
Brooklyn,Williamsburg,40.71223,-73.94169,5404
Brooklyn,Williamsburg,40.70617,-73.93674,5405
Brooklyn,Bedford-Stuyvesant,40.68137,-73.9565,5406
Manhattan,Morningside Heights,40.81488,-73.96058,5407
Manhattan,East Harlem,40.79332,-73.94105,5408
Brooklyn,Kensington,40.64487,-73.97895,5409
Brooklyn,South Slope,40.66714,-73.98401,5410
Manhattan,Hell's Kitchen,40.76008,-73.992,5411
Manhattan,Chinatown,40.71672,-73.99184,5412
Brooklyn,Prospect Heights,40.67652,-73.96442,5413
Manhattan,Upper West Side,40.78099,-73.97416,5414
